	0	1	2	3	4	5	6	7	8	9
Sentence5249	('model1-model2', 1.0)	('model1-model3', 0.9989138030228)	('model1-model4', 0.9772487402188448)	('model1-model5', 0.9903465060943943)	('model2-model3', 0.9989138030228)	('model2-model4', 0.9772487402188448)	('model2-model5', 0.9903465060943943)	('model3-model4', 0.9746215984050537)	('model3-model5', 0.987255450470021)	('model4-model5', 0.971463551420646)
Sentence5250	('model1-model2', 0.9743828034268326)	('model1-model3', 0.9797557182844401)	('model1-model4', 0.9757581218036013)	('model1-model5', 0.7519598573762485)	('model2-model3', 0.9714600809340588)	('model2-model4', 0.9817654663145438)	('model2-model5', 0.7327298784734727)	('model3-model4', 0.9668748496022664)	('model3-model5', 0.7789949277936329)	('model4-model5', 0.7221912669861155)
Sentence5251	('model1-model2', 0.942637694589675)	('model1-model3', 0.5008602745764085)	('model1-model4', 0.5011457180823823)	('model1-model5', 0.9320112020419059)	('model2-model3', 0.6680977496556246)	('model2-model4', 0.5615189917514468)	('model2-model5', 0.9916319127897302)	('model3-model4', 0.645120288137227)	('model3-model5', 0.7051377724559228)	('model4-model5', 0.6246367033116327)
Sentence5252	('model1-model2', 0.9841998017921385)	('model1-model3', 0.9913090629912443)	('model1-model4', 0.9797198511113804)	('model1-model5', 0.9936591137383116)	('model2-model3', 0.9911161994209947)	('model2-model4', 0.980682678195611)	('model2-model5', 0.9862498828572698)	('model3-model4', 0.9883441171762268)	('model3-model5', 0.996394151846002)	('model4-model5', 0.9796067685895556)
Sentence5253	('model1-model2', 0.9979168823201335)	('model1-model3', 0.9935585022029555)	('model1-model4', 0.9870682970793115)	('model1-model5', 0.9979168823201335)	('model2-model3', 0.9944629989483411)	('model2-model4', 0.9839948613144558)	('model2-model5', 1.0)	('model3-model4', 0.982786261376218)	('model3-model5', 0.9944629989483411)	('model4-model5', 0.9839948613144558)
Sentence5254	('model1-model2', 0.9241768111847477)	('model1-model3', 0.615684474754487)	('model1-model4', 0.49867025589325775)	('model1-model5', 0.9518371981092227)	('model2-model3', 0.8200555233480232)	('model2-model4', 0.6178347327723709)	('model2-model5', 0.921423840600906)	('model3-model4', 0.7976434028603384)	('model3-model5', 0.6052589206031743)	('model4-model5', 0.4990433950212208)
Sentence5255	('model1-model2', 0.9951785153452288)	('model1-model3', 0.9847623785954599)	('model1-model4', 0.9841869988334581)	('model1-model5', 0.9994573960390681)	('model2-model3', 0.9894203301973601)	('model2-model4', 0.9888422288741548)	('model2-model5', 0.9960155558072736)	('model3-model4', 0.9994157171572471)	('model3-model5', 0.9852745015809444)	('model4-model5', 0.9846988225942688)
Sentence5256	('model1-model2', 0.9860701257783124)	('model1-model3', 0.9864169048806822)	('model1-model4', 0.991666970161925)	('model1-model5', 0.9931651069316099)	('model2-model3', 0.9854937606893704)	('model2-model4', 0.987069509285211)	('model2-model5', 0.9867551102319876)	('model3-model4', 0.9904821609478621)	('model3-model5', 0.987589777488179)	('model4-model5', 0.9949407053753238)
Sentence5257	('model1-model2', 0.985617502109777)	('model1-model3', 0.9750882249533216)	('model1-model4', 0.9666001949326013)	('model1-model5', 0.9795557325336495)	('model2-model3', 0.9761102887208931)	('model2-model4', 0.9646089658919581)	('model2-model5', 0.9786087062764157)	('model3-model4', 0.9797377553668672)	('model3-model5', 0.97749623387528)	('model4-model5', 0.9730965039604587)
Sentence5258	('model1-model2', 0.9976723655433125)	('model1-model3', 0.9853212375642516)	('model1-model4', 0.9890898177280524)	('model1-model5', 1.0000000000000002)	('model2-model3', 0.986165359311205)	('model2-model4', 0.9878223725594498)	('model2-model5', 0.9976723655433125)	('model3-model4', 0.9724953092106828)	('model3-model5', 0.9853212375642516)	('model4-model5', 0.9890898177280524)
Sentence5259	('model1-model2', 0.9966273091110806)	('model1-model3', 0.9914825552956787)	('model1-model4', 0.9966044044569796)	('model1-model5', 1.0000000000000002)	('model2-model3', 0.9845190358361011)	('model2-model4', 0.9932431658622105)	('model2-model5', 0.9966273091110806)	('model3-model4', 0.9912165214662855)	('model3-model5', 0.9914825552956787)	('model4-model5', 0.9966044044569796)
Sentence5260	('model1-model2', 0.975342893301088)	('model1-model3', 0.9775536004503097)	('model1-model4', 0.9544310957289018)	('model1-model5', 0.9337346336691383)	('model2-model3', 0.9428815960507214)	('model2-model4', 0.9276060147886585)	('model2-model5', 0.9118498284772617)	('model3-model4', 0.9708917720736289)	('model3-model5', 0.9603733291912732)	('model4-model5', 0.9638095916356763)
Sentence5261	('model1-model2', 0.9780765978154299)	('model1-model3', 0.987156286491806)	('model1-model4', 0.9823365656690349)	('model1-model5', 0.9858455671605446)	('model2-model3', 0.9795592489015568)	('model2-model4', 0.9728727594919732)	('model2-model5', 0.9792516565581404)	('model3-model4', 0.9828997680450374)	('model3-model5', 0.9887673687879633)	('model4-model5', 0.9888852834962185)
Sentence5262	('model1-model2', 0.9956043743251827)	('model1-model3', 0.9835178529725428)	('model1-model4', 0.9541597379319344)	('model1-model5', 0.9799175712329138)	('model2-model3', 0.9791946766463758)	('model2-model4', 0.9499656088900038)	('model2-model5', 0.9756102203975978)	('model3-model4', 0.9577042613611465)	('model3-model5', 0.9909578815472975)	('model4-model5', 0.9345238095238095)
Sentence5263	('model1-model2', 0.986291927045262)	('model1-model3', 0.9923211592615517)	('model1-model4', 0.9841344990149885)	('model1-model5', 0.9980334976053247)	('model2-model3', 0.9882878441348132)	('model2-model4', 0.9929690007516411)	('model2-model5', 0.9887640449438204)	('model3-model4', 0.9889617055057608)	('model3-model5', 0.9912646147496771)	('model4-model5', 0.987278633985156)
Sentence5264	('model1-model2', 0.9699671144866386)	('model1-model3', 0.9843791592636177)	('model1-model4', 0.9923017302137321)	('model1-model5', 0.9923017302137321)	('model2-model3', 0.9734845086787131)	('model2-model4', 0.9686442560695544)	('model2-model5', 0.9686442560695544)	('model3-model4', 0.9870626713065563)	('model3-model5', 0.9870626713065563)	('model4-model5', 1.0)
Sentence5265	('model1-model2', 0.8169520194910455)	('model1-model3', 0.358725826059826)	('model1-model4', 0.918284305968946)	('model1-model5', 0.8962489957704263)	('model2-model3', 0.3760631394463981)	('model2-model4', 0.8111790072669801)	('model2-model5', 0.8413455412060055)	('model3-model4', 0.42996612425619957)	('model3-model5', 0.5086306028171911)	('model4-model5', 0.9429019976274718)
Sentence5266	('model1-model2', 0.9999999999999998)	('model1-model3', 0.9589266029707681)	('model1-model4', 0.9999999999999998)	('model1-model5', 0.9589266029707681)	('model2-model3', 0.9589266029707681)	('model2-model4', 0.9999999999999998)	('model2-model5', 0.9589266029707681)	('model3-model4', 0.9589266029707681)	('model3-model5', 0.9999999999999999)	('model4-model5', 0.9589266029707681)
Sentence5267	('model1-model2', 0.9343093086861121)	('model1-model3', 0.9121593238215745)	('model1-model4', 0.9534625892455922)	('model1-model5', 0.9255185232929531)	('model2-model3', 0.8955910525085282)	('model2-model4', 0.8937657714269421)	('model2-model5', 0.8965737671636479)	('model3-model4', 0.9037767640636812)	('model3-model5', 0.9493163867416288)	('model4-model5', 0.9570202978345285)
Sentence5268	('model1-model2', 0.9555247650490523)	('model1-model3', 0.9834691297450203)	('model1-model4', 0.9572547643795262)	('model1-model5', 0.9391485505499118)	('model2-model3', 0.950078024638244)	('model2-model4', 0.9764109124444581)	('model2-model5', 0.9693215304483239)	('model3-model4', 0.9614482956511186)	('model3-model5', 0.9544110613009729)	('model4-model5', 0.9810188631979758)
Sentence5269	('model1-model2', 0.9980396875250649)	('model1-model3', 0.995733767708973)	('model1-model4', 0.996172569676222)	('model1-model5', 0.9942509916204199)	('model2-model3', 0.9920830601055811)	('model2-model4', 0.9972484272434473)	('model2-model5', 0.9935254693313454)	('model3-model4', 0.9925857107104441)	('model3-model5', 0.9904495072633781)	('model4-model5', 0.9942893748618266)
Sentence5270	('model1-model2', 0.8052627168725033)	('model1-model3', 0.815803165447291)	('model1-model4', 0.8111071056538127)	('model1-model5', 0.967301666813349)	('model2-model3', 0.9490755590960338)	('model2-model4', 0.854016820293798)	('model2-model5', 0.8354673530460051)	('model3-model4', 0.8680922931294122)	('model3-model5', 0.8835412617927487)	('model4-model5', 0.8447367914999205)
Sentence5271	('model1-model2', 0.9381702274751894)	('model1-model3', 0.9498859486836224)	('model1-model4', 0.9680191170013348)	('model1-model5', 0.9480090901446618)	('model2-model3', 0.9321479973336165)	('model2-model4', 0.9435857406046392)	('model2-model5', 0.9196814740612058)	('model3-model4', 0.9533356673529738)	('model3-model5', 0.920969269625386)	('model4-model5', 0.9463968818730156)
Sentence5272	('model1-model2', 1.0000000000000002)	('model1-model3', 1.0000000000000002)	('model1-model4', 1.0000000000000002)	('model1-model5', 1.0000000000000002)	('model2-model3', 1.0000000000000002)	('model2-model4', 1.0000000000000002)	('model2-model5', 1.0000000000000002)	('model3-model4', 1.0000000000000002)	('model3-model5', 1.0000000000000002)	('model4-model5', 1.0000000000000002)
Sentence5273	('model1-model2', 0.9975218881265748)	('model1-model3', 0.9983201195125672)	('model1-model4', 0.9983201195125672)	('model1-model5', 0.9966971489296601)	('model2-model3', 0.9996344439735565)	('model2-model4', 0.9996344439735565)	('model2-model5', 0.9991732119297516)	('model3-model4', 1.0)	('model3-model5', 0.9988079581406698)	('model4-model5', 0.9988079581406698)
Sentence5274	('model1-model2', 0.9938062674519383)	('model1-model3', 0.990091743757541)	('model1-model4', 0.9924033848165031)	('model1-model5', 0.9404901693131095)	('model2-model3', 0.9964503001772479)	('model2-model4', 0.9964039620630647)	('model2-model5', 0.9546923442581572)	('model3-model4', 0.9977713268376229)	('model3-model5', 0.9604506217919319)	('model4-model5', 0.9567428282575522)
Sentence5275	('model1-model2', 0.9444444444444444)	('model1-model3', 0.7592592592592593)	('model1-model4', 0.8764598212022147)	('model1-model5', 0.8989331499509895)	('model2-model3', 0.7962962962962963)	('model2-model4', 0.9214064786997642)	('model2-model5', 0.8539864924534399)	('model3-model4', 0.8689687116192897)	('model3-model5', 0.8839509307851395)	('model4-model5', 0.8909090909090909)
Sentence5276	('model1-model2', 0.9578809251105226)	('model1-model3', 0.9763020276027881)	('model1-model4', 0.6130276631043328)	('model1-model5', 0.9418229597134702)	('model2-model3', 0.966290474494106)	('model2-model4', 0.6971125411517818)	('model2-model5', 0.9730714602800296)	('model3-model4', 0.6631301460609784)	('model3-model5', 0.9501557632398754)	('model4-model5', 0.7543365258679547)
Sentence5277	('model1-model2', 0.9807250409209518)	('model1-model3', 0.9857160402833807)	('model1-model4', 0.9674796892713263)	('model1-model5', 0.9770899912312828)	('model2-model3', 0.994936676326182)	('model2-model4', 0.977589800571701)	('model2-model5', 0.9697622757528539)	('model3-model4', 0.9825648444094606)	('model3-model5', 0.9746974846014472)	('model4-model5', 0.9828997680450373)
Sentence5278	('model1-model2', 0.9788789693004512)	('model1-model3', 0.6751005068481399)	('model1-model4', 0.9881333482533956)	('model1-model5', 0.9723844479326959)	('model2-model3', 0.6679222910501722)	('model2-model4', 0.9915887947475256)	('model2-model5', 0.9829365362523037)	('model3-model4', 0.6883112618459282)	('model3-model5', 0.6604167109900587)	('model4-model5', 0.9887477694497602)
Sentence5279	('model1-model2', 0.9918493974769238)	('model1-model3', 0.9871848401209555)	('model1-model4', 0.9904736382599342)	('model1-model5', 0.9866502464091254)	('model2-model3', 0.9880273185384133)	('model2-model4', 0.9964874266374738)	('model2-model5', 0.9957137038587371)	('model3-model4', 0.9955709166640215)	('model3-model5', 0.982848202332606)	('model4-model5', 0.9912639635981968)
Sentence5280	('model1-model2', 0.9770923510071883)	('model1-model3', 0.9212828750836141)	('model1-model4', 0.9597891008531125)	('model1-model5', 0.9699530665061875)	('model2-model3', 0.9342728036509418)	('model2-model4', 0.9660657212754387)	('model2-model5', 0.9741869166083763)	('model3-model4', 0.8728472650917442)	('model3-model5', 0.9162920611884257)	('model4-model5', 0.9842226256287848)
Sentence5281	('model1-model2', 0.9165184863986191)	('model1-model3', 0.9703802992665153)	('model1-model4', 0.7543149052020703)	('model1-model5', 0.9497017320826583)	('model2-model3', 0.9392789529643326)	('model2-model4', 0.6844740842458843)	('model2-model5', 0.9457387910439518)	('model3-model4', 0.7832395774117415)	('model3-model5', 0.9525009525014287)	('model4-model5', 0.7106278551184223)
Sentence5282	('model1-model2', 0.9092422982276106)	('model1-model3', 0.9752344370494752)	('model1-model4', 0.8993156602197128)	('model1-model5', 0.9657563755770336)	('model2-model3', 0.932853859995519)	('model2-model4', 0.9606305711507683)	('model2-model5', 0.92923410965182)	('model3-model4', 0.929644885290655)	('model3-model5', 0.9883503036132459)	('model4-model5', 0.9202193642697178)
Sentence5283	('model1-model2', 0.9970556521255035)	('model1-model3', 1.0)	('model1-model4', 0.9992104634390002)	('model1-model5', 0.9992104634390002)	('model2-model3', 0.9970556521255035)	('model2-model4', 0.9993149671892986)	('model2-model5', 0.9993149671892986)	('model3-model4', 0.9992104634390002)	('model3-model5', 0.9992104634390002)	('model4-model5', 0.9999999999999999)
Sentence5284	('model1-model2', 0.8593142697067278)	('model1-model3', 0.7354817575326192)	('model1-model4', 0.995236105012554)	('model1-model5', 0.9668306165459155)	('model2-model3', 0.7539781239662791)	('model2-model4', 0.8725100360846191)	('model2-model5', 0.9312308917589227)	('model3-model4', 0.7929118274770741)	('model3-model5', 0.6634557603685637)	('model4-model5', 0.953923190267299)
Sentence5285	('model1-model2', 0.8615886056464969)	('model1-model3', 0.670686269407099)	('model1-model4', 0.9831286762981356)	('model1-model5', 0.44829409958461813)	('model2-model3', 0.7153094117991303)	('model2-model4', 0.823571076764081)	('model2-model5', 0.5420869615824007)	('model3-model4', 0.610188354891288)	('model3-model5', 0.37133946065002593)	('model4-model5', 0.4363753367387717)
Sentence5286	('model1-model2', 0.9988547659061822)	('model1-model3', 0.9951913037362399)	('model1-model4', 0.9927718680254085)	('model1-model5', 0.9968090636289259)	('model2-model3', 0.995849913583225)	('model2-model4', 0.9950525532241856)	('model2-model5', 0.9963115877811395)	('model3-model4', 0.998317946893842)	('model3-model5', 0.9940457075679389)	('model4-model5', 0.9906605964441708)
Sentence5287	('model1-model2', 0.9787400850342463)	('model1-model3', 0.9970716177496965)	('model1-model4', 0.9893962193706213)	('model1-model5', 0.9911850761462905)	('model2-model3', 0.9830976783573898)	('model2-model4', 0.9895186964878303)	('model2-model5', 0.9813304256919352)	('model3-model4', 0.9966201065249976)	('model3-model5', 0.9878044218151566)	('model4-model5', 0.9787421100249636)
Sentence5288	('model1-model2', 0.9605009023791046)	('model1-model3', 0.9584479718659688)	('model1-model4', 0.9621304309660067)	('model1-model5', 0.9373840931208131)	('model2-model3', 0.9237440591627827)	('model2-model4', 0.9621964572302255)	('model2-model5', 0.9509179322780765)	('model3-model4', 0.9005173890908723)	('model3-model5', 0.8631823677244065)	('model4-model5', 0.9702327570656915)
Sentence5289	('model1-model2', 0.993043784063014)	('model1-model3', 0.9980870489644753)	('model1-model4', 0.9980870489644753)	('model1-model5', 0.9977670630215952)	('model2-model3', 0.9952285251199801)	('model2-model4', 0.9952285251199801)	('model2-model5', 0.995718544359007)	('model3-model4', 1.0)	('model3-model5', 0.9961672725619389)	('model4-model5', 0.9961672725619389)
