sentence_id	distance	rank_order
Sentence4340	286	baseline2021 ranked at 2735, higher than cat+oci+spa-eng at 3021
Sentence5753	286	baseline2021 ranked at 3151, higher than cat+oci+spa-eng at 3437
Sentence496	286	cat+oci+spa-eng ranked at 5829, higher than baseline2021 at 6115
Sentence384	285	cat+oci+spa-eng ranked at 3864, higher than baseline2021 at 4149
Sentence5704	284	baseline2021 ranked at 1149, higher than cat+oci+spa-eng at 1433
Sentence1526	284	cat+oci+spa-eng ranked at 4699, higher than baseline2021 at 4983
Sentence5497	284	baseline2021 ranked at 4797, higher than cat+oci+spa-eng at 5081
Sentence1781	283	cat+oci+spa-eng ranked at 2954, higher than baseline2021 at 3237
Sentence5260	283	cat+oci+spa-eng ranked at 3788, higher than baseline2021 at 4071
Sentence4254	283	cat+oci+spa-eng ranked at 4025, higher than baseline2021 at 4308
Sentence538	283	cat+oci+spa-eng ranked at 4066, higher than baseline2021 at 4349
Sentence4950	283	cat+oci+spa-eng ranked at 5454, higher than baseline2021 at 5737
Sentence3245	282	baseline2021 ranked at 42, higher than cat+oci+spa-eng at 324
Sentence5283	282	baseline2021 ranked at 125, higher than cat+oci+spa-eng at 407
Sentence4162	282	cat+oci+spa-eng ranked at 427, higher than baseline2021 at 709
Sentence1712	282	cat+oci+spa-eng ranked at 1985, higher than baseline2021 at 2267
Sentence6397	282	baseline2021 ranked at 4561, higher than cat+oci+spa-eng at 4843
Sentence617	282	baseline2021 ranked at 5873, higher than cat+oci+spa-eng at 6155
Sentence2138	281	cat+oci+spa-eng ranked at 813, higher than baseline2021 at 1094
Sentence4963	281	baseline2021 ranked at 1506, higher than cat+oci+spa-eng at 1787
Sentence5225	281	cat+oci+spa-eng ranked at 4494, higher than baseline2021 at 4775
Sentence2565	280	cat+oci+spa-eng ranked at 1522, higher than baseline2021 at 1802
Sentence1350	280	baseline2021 ranked at 1683, higher than cat+oci+spa-eng at 1963
Sentence6202	280	cat+oci+spa-eng ranked at 3580, higher than baseline2021 at 3860
Sentence1441	279	baseline2021 ranked at 304, higher than cat+oci+spa-eng at 583
Sentence5316	279	baseline2021 ranked at 472, higher than cat+oci+spa-eng at 751
Sentence1643	279	baseline2021 ranked at 866, higher than cat+oci+spa-eng at 1145
Sentence969	279	baseline2021 ranked at 1084, higher than cat+oci+spa-eng at 1363
Sentence2126	279	baseline2021 ranked at 1584, higher than cat+oci+spa-eng at 1863
Sentence5261	279	baseline2021 ranked at 2040, higher than cat+oci+spa-eng at 2319
Sentence2512	279	baseline2021 ranked at 6078, higher than cat+oci+spa-eng at 6357
Sentence4426	278	cat+oci+spa-eng ranked at 1070, higher than baseline2021 at 1348
Sentence3152	278	cat+oci+spa-eng ranked at 5198, higher than baseline2021 at 5476
Sentence951	278	baseline2021 ranked at 5272, higher than cat+oci+spa-eng at 5550
Sentence208	277	baseline2021 ranked at 211, higher than cat+oci+spa-eng at 488
Sentence5859	277	baseline2021 ranked at 1887, higher than cat+oci+spa-eng at 2164
Sentence2911	277	cat+oci+spa-eng ranked at 3618, higher than baseline2021 at 3895
Sentence2592	277	baseline2021 ranked at 6028, higher than cat+oci+spa-eng at 6305
Sentence3884	276	cat+oci+spa-eng ranked at 429, higher than baseline2021 at 705
Sentence2273	276	baseline2021 ranked at 687, higher than cat+oci+spa-eng at 963
Sentence1184	276	cat+oci+spa-eng ranked at 1482, higher than baseline2021 at 1758
Sentence5111	276	cat+oci+spa-eng ranked at 2922, higher than baseline2021 at 3198
Sentence845	276	baseline2021 ranked at 3225, higher than cat+oci+spa-eng at 3501
Sentence5678	276	baseline2021 ranked at 5782, higher than cat+oci+spa-eng at 6058
Sentence4698	275	baseline2021 ranked at 2417, higher than cat+oci+spa-eng at 2692
Sentence14	275	cat+oci+spa-eng ranked at 4445, higher than baseline2021 at 4720
Sentence3679	275	baseline2021 ranked at 4889, higher than cat+oci+spa-eng at 5164
Sentence2016	274	baseline2021 ranked at 32, higher than cat+oci+spa-eng at 306
Sentence3937	274	cat+oci+spa-eng ranked at 3345, higher than baseline2021 at 3619
Sentence2992	274	cat+oci+spa-eng ranked at 4680, higher than baseline2021 at 4954
Sentence940	273	baseline2021 ranked at 112, higher than cat+oci+spa-eng at 385
Sentence2750	273	baseline2021 ranked at 959, higher than cat+oci+spa-eng at 1232
Sentence4612	273	cat+oci+spa-eng ranked at 2831, higher than baseline2021 at 3104
Sentence1705	273	baseline2021 ranked at 3632, higher than cat+oci+spa-eng at 3905
Sentence1388	273	cat+oci+spa-eng ranked at 6210, higher than baseline2021 at 6483
Sentence4311	272	baseline2021 ranked at 144, higher than cat+oci+spa-eng at 416
Sentence6146	272	baseline2021 ranked at 440, higher than cat+oci+spa-eng at 712
Sentence4545	272	baseline2021 ranked at 1540, higher than cat+oci+spa-eng at 1812
Sentence2380	272	baseline2021 ranked at 2129, higher than cat+oci+spa-eng at 2401
Sentence2934	272	baseline2021 ranked at 3316, higher than cat+oci+spa-eng at 3588
Sentence135	271	baseline2021 ranked at 3813, higher than cat+oci+spa-eng at 4084
Sentence401	271	cat+oci+spa-eng ranked at 4881, higher than baseline2021 at 5152
Sentence3508	270	baseline2021 ranked at 1440, higher than cat+oci+spa-eng at 1710
Sentence3907	270	baseline2021 ranked at 2574, higher than cat+oci+spa-eng at 2844
Sentence2965	270	baseline2021 ranked at 4609, higher than cat+oci+spa-eng at 4879
Sentence313	270	baseline2021 ranked at 4796, higher than cat+oci+spa-eng at 5066
Sentence950	269	baseline2021 ranked at 90, higher than cat+oci+spa-eng at 359
Sentence5648	269	cat+oci+spa-eng ranked at 497, higher than baseline2021 at 766
Sentence5131	269	cat+oci+spa-eng ranked at 2017, higher than baseline2021 at 2286
Sentence4406	269	baseline2021 ranked at 4980, higher than cat+oci+spa-eng at 5249
Sentence6150	269	cat+oci+spa-eng ranked at 5730, higher than baseline2021 at 5999
Sentence5234	268	baseline2021 ranked at 2506, higher than cat+oci+spa-eng at 2774
Sentence1049	268	cat+oci+spa-eng ranked at 4435, higher than baseline2021 at 4703
Sentence939	267	cat+oci+spa-eng ranked at 155, higher than baseline2021 at 422
Sentence5785	267	cat+oci+spa-eng ranked at 1574, higher than baseline2021 at 1841
Sentence6172	267	cat+oci+spa-eng ranked at 2787, higher than baseline2021 at 3054
Sentence1203	267	baseline2021 ranked at 4680, higher than cat+oci+spa-eng at 4947
Sentence2444	267	cat+oci+spa-eng ranked at 5002, higher than baseline2021 at 5269
Sentence1564	267	cat+oci+spa-eng ranked at 6104, higher than baseline2021 at 6371
Sentence346	266	cat+oci+spa-eng ranked at 2347, higher than baseline2021 at 2613
Sentence1434	265	baseline2021 ranked at 138, higher than cat+oci+spa-eng at 403
Sentence722	265	baseline2021 ranked at 636, higher than cat+oci+spa-eng at 901
Sentence6237	265	cat+oci+spa-eng ranked at 951, higher than baseline2021 at 1216
Sentence4456	265	baseline2021 ranked at 2721, higher than cat+oci+spa-eng at 2986
Sentence1726	265	baseline2021 ranked at 2860, higher than cat+oci+spa-eng at 3125
Sentence1866	264	baseline2021 ranked at 1379, higher than cat+oci+spa-eng at 1643
Sentence3081	264	baseline2021 ranked at 1448, higher than cat+oci+spa-eng at 1712
Sentence1429	264	cat+oci+spa-eng ranked at 4196, higher than baseline2021 at 4460
Sentence3516	263	cat+oci+spa-eng ranked at 1047, higher than baseline2021 at 1310
Sentence4280	263	baseline2021 ranked at 1022, higher than cat+oci+spa-eng at 1285
Sentence5291	263	cat+oci+spa-eng ranked at 1810, higher than baseline2021 at 2073
Sentence1958	262	cat+oci+spa-eng ranked at 522, higher than baseline2021 at 784
Sentence1183	262	cat+oci+spa-eng ranked at 723, higher than baseline2021 at 985
Sentence4972	262	baseline2021 ranked at 765, higher than cat+oci+spa-eng at 1027
Sentence5529	262	cat+oci+spa-eng ranked at 1427, higher than baseline2021 at 1689
Sentence5138	262	baseline2021 ranked at 2656, higher than cat+oci+spa-eng at 2918
Sentence815	262	cat+oci+spa-eng ranked at 4460, higher than baseline2021 at 4722
Sentence5142	262	cat+oci+spa-eng ranked at 6129, higher than baseline2021 at 6391
Sentence1859	261	baseline2021 ranked at 223, higher than cat+oci+spa-eng at 484
Sentence5189	261	cat+oci+spa-eng ranked at 1956, higher than baseline2021 at 2217
Sentence1853	261	baseline2021 ranked at 2922, higher than cat+oci+spa-eng at 3183
Sentence2577	261	baseline2021 ranked at 5901, higher than cat+oci+spa-eng at 6162
Sentence2480	260	baseline2021 ranked at 1536, higher than cat+oci+spa-eng at 1796
Sentence5993	260	cat+oci+spa-eng ranked at 1802, higher than baseline2021 at 2062
Sentence6280	260	baseline2021 ranked at 1853, higher than cat+oci+spa-eng at 2113
Sentence1522	260	baseline2021 ranked at 3558, higher than cat+oci+spa-eng at 3818
Sentence232	260	baseline2021 ranked at 4255, higher than cat+oci+spa-eng at 4515
Sentence2358	260	cat+oci+spa-eng ranked at 5317, higher than baseline2021 at 5577
Sentence574	260	baseline2021 ranked at 5198, higher than cat+oci+spa-eng at 5458
Sentence1567	260	baseline2021 ranked at 5776, higher than cat+oci+spa-eng at 6036
Sentence806	259	baseline2021 ranked at 2192, higher than cat+oci+spa-eng at 2451
Sentence602	259	baseline2021 ranked at 2768, higher than cat+oci+spa-eng at 3027
Sentence5107	259	baseline2021 ranked at 2927, higher than cat+oci+spa-eng at 3186
Sentence3230	259	baseline2021 ranked at 5787, higher than cat+oci+spa-eng at 6046
Sentence5456	258	cat+oci+spa-eng ranked at 82, higher than baseline2021 at 340
Sentence5345	258	baseline2021 ranked at 679, higher than cat+oci+spa-eng at 937
Sentence2067	258	baseline2021 ranked at 2130, higher than cat+oci+spa-eng at 2388
Sentence5320	258	baseline2021 ranked at 2433, higher than cat+oci+spa-eng at 2691
Sentence3779	257	cat+oci+spa-eng ranked at 205, higher than baseline2021 at 462
Sentence4799	256	baseline2021 ranked at 1235, higher than cat+oci+spa-eng at 1491
Sentence5590	256	cat+oci+spa-eng ranked at 2110, higher than baseline2021 at 2366
Sentence586	256	cat+oci+spa-eng ranked at 3582, higher than baseline2021 at 3838
Sentence4002	256	baseline2021 ranked at 3328, higher than cat+oci+spa-eng at 3584
Sentence5900	256	cat+oci+spa-eng ranked at 4988, higher than baseline2021 at 5244
Sentence5331	256	baseline2021 ranked at 4907, higher than cat+oci+spa-eng at 5163
Sentence2658	256	baseline2021 ranked at 5499, higher than cat+oci+spa-eng at 5755
Sentence884	255	cat+oci+spa-eng ranked at 2393, higher than baseline2021 at 2648
Sentence1332	255	baseline2021 ranked at 2142, higher than cat+oci+spa-eng at 2397
Sentence6191	255	cat+oci+spa-eng ranked at 3624, higher than baseline2021 at 3879
Sentence1603	255	baseline2021 ranked at 3850, higher than cat+oci+spa-eng at 4105
Sentence4470	254	cat+oci+spa-eng ranked at 4614, higher than baseline2021 at 4868
Sentence4485	254	baseline2021 ranked at 5610, higher than cat+oci+spa-eng at 5864
Sentence5699	253	cat+oci+spa-eng ranked at 287, higher than baseline2021 at 540
Sentence4181	253	baseline2021 ranked at 4824, higher than cat+oci+spa-eng at 5077
Sentence1625	253	baseline2021 ranked at 5085, higher than cat+oci+spa-eng at 5338
Sentence4220	252	baseline2021 ranked at 292, higher than cat+oci+spa-eng at 544
Sentence3808	252	baseline2021 ranked at 2221, higher than cat+oci+spa-eng at 2473
Sentence5487	252	cat+oci+spa-eng ranked at 5590, higher than baseline2021 at 5842
Sentence5461	252	baseline2021 ranked at 5762, higher than cat+oci+spa-eng at 6014
Sentence2020	252	baseline2021 ranked at 6190, higher than cat+oci+spa-eng at 6442
Sentence5285	252	baseline2021 ranked at 6208, higher than cat+oci+spa-eng at 6460
Sentence512	251	baseline2021 ranked at 192, higher than cat+oci+spa-eng at 443
Sentence5039	251	baseline2021 ranked at 653, higher than cat+oci+spa-eng at 904
Sentence5614	251	cat+oci+spa-eng ranked at 1592, higher than baseline2021 at 1843
Sentence2622	250	baseline2021 ranked at 721, higher than cat+oci+spa-eng at 971
Sentence4502	250	baseline2021 ranked at 2874, higher than cat+oci+spa-eng at 3124
Sentence3966	250	baseline2021 ranked at 4623, higher than cat+oci+spa-eng at 4873
Sentence6251	250	cat+oci+spa-eng ranked at 5687, higher than baseline2021 at 5937
Sentence5653	250	baseline2021 ranked at 5745, higher than cat+oci+spa-eng at 5995
Sentence6113	249	cat+oci+spa-eng ranked at 221, higher than baseline2021 at 470
Sentence3394	249	cat+oci+spa-eng ranked at 266, higher than baseline2021 at 515
Sentence1375	249	cat+oci+spa-eng ranked at 1398, higher than baseline2021 at 1647
Sentence744	249	baseline2021 ranked at 1192, higher than cat+oci+spa-eng at 1441
Sentence6130	249	cat+oci+spa-eng ranked at 2617, higher than baseline2021 at 2866
Sentence1525	249	baseline2021 ranked at 2821, higher than cat+oci+spa-eng at 3070
Sentence2925	249	baseline2021 ranked at 4737, higher than cat+oci+spa-eng at 4986
Sentence1342	248	cat+oci+spa-eng ranked at 4410, higher than baseline2021 at 4658
Sentence2055	248	cat+oci+spa-eng ranked at 4524, higher than baseline2021 at 4772
Sentence4204	248	cat+oci+spa-eng ranked at 5618, higher than baseline2021 at 5866
Sentence2991	246	baseline2021 ranked at 3715, higher than cat+oci+spa-eng at 3961
Sentence3126	246	baseline2021 ranked at 4254, higher than cat+oci+spa-eng at 4500
Sentence3849	245	baseline2021 ranked at 360, higher than cat+oci+spa-eng at 605
Sentence409	245	baseline2021 ranked at 1210, higher than cat+oci+spa-eng at 1455
Sentence866	245	cat+oci+spa-eng ranked at 1479, higher than baseline2021 at 1724
Sentence1281	245	baseline2021 ranked at 4914, higher than cat+oci+spa-eng at 5159
Sentence5265	245	cat+oci+spa-eng ranked at 5823, higher than baseline2021 at 6068
Sentence1469	244	baseline2021 ranked at 283, higher than cat+oci+spa-eng at 527
Sentence5321	244	baseline2021 ranked at 1829, higher than cat+oci+spa-eng at 2073
Sentence2548	244	baseline2021 ranked at 4289, higher than cat+oci+spa-eng at 4533
Sentence4928	244	cat+oci+spa-eng ranked at 4810, higher than baseline2021 at 5054
Sentence3843	243	cat+oci+spa-eng ranked at 3447, higher than baseline2021 at 3690
Sentence934	243	baseline2021 ranked at 4877, higher than cat+oci+spa-eng at 5120
Sentence1980	243	cat+oci+spa-eng ranked at 5179, higher than baseline2021 at 5422
Sentence6282	243	baseline2021 ranked at 5865, higher than cat+oci+spa-eng at 6108
Sentence3847	242	cat+oci+spa-eng ranked at 597, higher than baseline2021 at 839
Sentence3521	242	cat+oci+spa-eng ranked at 994, higher than baseline2021 at 1236
Sentence1793	242	baseline2021 ranked at 1587, higher than cat+oci+spa-eng at 1829
Sentence1399	242	cat+oci+spa-eng ranked at 1991, higher than baseline2021 at 2233
Sentence3761	242	cat+oci+spa-eng ranked at 2018, higher than baseline2021 at 2260
Sentence1647	242	cat+oci+spa-eng ranked at 2421, higher than baseline2021 at 2663
Sentence5520	242	baseline2021 ranked at 2255, higher than cat+oci+spa-eng at 2497
Sentence6399	242	baseline2021 ranked at 3600, higher than cat+oci+spa-eng at 3842
Sentence2004	241	baseline2021 ranked at 92, higher than cat+oci+spa-eng at 333
Sentence1299	241	baseline2021 ranked at 1071, higher than cat+oci+spa-eng at 1312
Sentence415	240	baseline2021 ranked at 2513, higher than cat+oci+spa-eng at 2753
Sentence1136	240	cat+oci+spa-eng ranked at 3115, higher than baseline2021 at 3355
Sentence6382	240	baseline2021 ranked at 5405, higher than cat+oci+spa-eng at 5645
Sentence5879	239	baseline2021 ranked at 1093, higher than cat+oci+spa-eng at 1332
Sentence3862	239	baseline2021 ranked at 5637, higher than cat+oci+spa-eng at 5876
Sentence4382	239	baseline2021 ranked at 6164, higher than cat+oci+spa-eng at 6403
Sentence5677	238	cat+oci+spa-eng ranked at 772, higher than baseline2021 at 1010
Sentence1604	238	baseline2021 ranked at 641, higher than cat+oci+spa-eng at 879
Sentence2354	238	baseline2021 ranked at 1406, higher than cat+oci+spa-eng at 1644
Sentence4876	237	baseline2021 ranked at 5907, higher than cat+oci+spa-eng at 6144
Sentence3197	236	cat+oci+spa-eng ranked at 739, higher than baseline2021 at 975
Sentence3042	236	cat+oci+spa-eng ranked at 2836, higher than baseline2021 at 3072
Sentence98	236	baseline2021 ranked at 5544, higher than cat+oci+spa-eng at 5780
Sentence2223	235	cat+oci+spa-eng ranked at 2431, higher than baseline2021 at 2666
Sentence517	235	baseline2021 ranked at 2591, higher than cat+oci+spa-eng at 2826
Sentence5117	234	cat+oci+spa-eng ranked at 754, higher than baseline2021 at 988
Sentence5706	233	cat+oci+spa-eng ranked at 1309, higher than baseline2021 at 1542
Sentence1688	233	baseline2021 ranked at 1367, higher than cat+oci+spa-eng at 1600
Sentence2968	233	baseline2021 ranked at 1868, higher than cat+oci+spa-eng at 2101
Sentence1596	233	cat+oci+spa-eng ranked at 2404, higher than baseline2021 at 2637
Sentence554	233	cat+oci+spa-eng ranked at 4888, higher than baseline2021 at 5121
Sentence4486	233	cat+oci+spa-eng ranked at 5565, higher than baseline2021 at 5798
Sentence5364	233	baseline2021 ranked at 5884, higher than cat+oci+spa-eng at 6117
Sentence1014	232	baseline2021 ranked at 28, higher than cat+oci+spa-eng at 260
Sentence5845	232	baseline2021 ranked at 60, higher than cat+oci+spa-eng at 292
Sentence1034	232	cat+oci+spa-eng ranked at 915, higher than baseline2021 at 1147
Sentence4540	232	cat+oci+spa-eng ranked at 3449, higher than baseline2021 at 3681
Sentence3838	232	cat+oci+spa-eng ranked at 4485, higher than baseline2021 at 4717
Sentence4441	231	baseline2021 ranked at 4278, higher than cat+oci+spa-eng at 4509
Sentence4249	230	baseline2021 ranked at 457, higher than cat+oci+spa-eng at 687
Sentence154	230	baseline2021 ranked at 836, higher than cat+oci+spa-eng at 1066
Sentence1759	230	cat+oci+spa-eng ranked at 3214, higher than baseline2021 at 3444
